"fishNum","dateSample","dateTimeSample","dateProcessed","species","spCode","totalLength","forkLength","weight","girth","dorsoLatHeight","clipTag","sex","mat","airbladderTotalLength","airBladderWidth","airbladderWeight","airBladderWeightCond","agingStructure","tissueSample","Region_name","FishTrack","MaxTSdiff","Ping_time","deltaRange","deltaMinAng","deltaMajAng","aspectAngle","Target_range","Angle_minor_axis","Angle_major_axis","Distance_minor_axis","Distance_major_axis","StandDev_Angles_Minor_Axis","StandDev_Angles_Major_Axis","Target_true_depth","pingNumber","Ping_S","Ping_E","Num_targets","TS_mean","Target_range_mean","Speed_4D_mean_unsmoothed","Fish_track_change_in_range","Time_in_beam","Distance_3D_unsmoothed","Thickness_mean","Exclude_below_line_range_mean","Target_depth_mean","Target_depth_max","Target_depth_min","Fish_track_change_in_depth","Region_bottom_altitude_min","Region_bottom_altitude_max","Region_bottom_altitude_mean","Region_top_altitude_min","Region_top_altitude_max","Region_top_altitude_mean","F45","F45.5","F46","F46.5","F47","F47.5","F48","F48.5","F49","F49.5","F50","F50.5","F51","F51.5","F52","F52.5","F53","F53.5","F54","F54.5","F55","F55.5","F56","F56.5","F57","F57.5","F58","F58.5","F59","F59.5","F60","F60.5","F61","F61.5","F62","F62.5","F63","F63.5","F64","F64.5","F65","F65.5","F66","F66.5","F67","F67.5","F68","F68.5","F69","F69.5","F70","F70.5","F71","F71.5","F72","F72.5","F73","F73.5","F74","F74.5","F75","F75.5","F76","F76.5","F77","F77.5","F78","F78.5","F79","F79.5","F80","F80.5","F81","F81.5","F82","F82.5","F83","F83.5","F84","F84.5","F85","F85.5","F86","F86.5","F87","F87.5","F88","F88.5","F89","F89.5","F90","F90.5","F91","F91.5","F92","F92.5","F93","F93.5","F94","F94.5","F95","F95.5","F96","F96.5","F97","F97.5","F98","F98.5","F99","F99.5","F100","F100.5","F101","F101.5","F102","F102.5","F103","F103.5","F104","F104.5","F105","F105.5","F106","F106.5","F107","F107.5","F108","F108.5","F109","F109.5","F110","F110.5","F111","F111.5","F112","F112.5","F113","F113.5","F114","F114.5","F115","F115.5","F116","F116.5","F117","F117.5","F118","F118.5","F119","F119.5","F120","F120.5","F121","F121.5","F122","F122.5","F123","F123.5","F124","F124.5","F125","F125.5","F126","F126.5","F127","F127.5","F128","F128.5","F129","F129.5","F130","F130.5","F131","F131.5","F132","F132.5","F133","F133.5","F134","F134.5","F135","F135.5","F136","F136.5","F137","F137.5","F138","F138.5","F139","F139.5","F140","F140.5","F141","F141.5","F142","F142.5","F143","F143.5","F144","F144.5","F145","F145.5","F146","F146.5","F147","F147.5","F148","F148.5","F149","F149.5","F150","F150.5","F151","F151.5","F152","F152.5","F153","F153.5","F154","F154.5","F155","F155.5","F156","F156.5","F157","F157.5","F158","F158.5","F159","F159.5","F160","F160.5","F161","F161.5","F162","F162.5","F163","F163.5","F164","F164.5","F165","F165.5","F166","F166.5","F167","F167.5","F168","F168.5","F169","F169.5","F170","F173","F173.5","F174","F174.5","F175","F175.5","F176","F176.5","F177","F177.5","F178","F178.5","F179","F179.5","F180","F180.5","F181","F181.5","F182","F182.5","F183","F183.5","F184","F184.5","F185","F185.5","F186","F186.5","F187","F187.5","F188","F188.5","F189","F189.5","F190","F190.5","F191","F191.5","F192","F192.5","F193","F193.5","F194","F194.5","F195","F195.5","F196","F196.5","F197","F197.5","F198","F198.5","F199","F199.5","F200","F200.5","F201","F201.5","F202","F202.5","F203","F203.5","F204","F204.5","F205","F205.5","F206","F206.5","F207","F207.5","F208","F208.5","F209","F209.5","F210","F210.5","F211","F211.5","F212","F212.5","F213","F213.5","F214","F214.5","F215","F215.5","F216","F216.5","F217","F217.5","F218","F218.5","F219","F219.5","F220","F220.5","F221","F221.5","F222","F222.5","F223","F223.5","F224","F224.5","F225","F225.5","F226","F226.5","F227","F227.5","F228","F228.5","F229","F229.5","F230","F230.5","F231","F231.5","F232","F232.5","F233","F233.5","F234","F234.5","F235","F235.5","F236","F236.5","F237","F237.5","F238","F238.5","F239","F239.5","F240","F240.5","F241","F241.5","F242","F242.5","F243","F243.5","F244","F244.5","F245","F245.5","F246","F246.5","F247","F247.5","F248","F248.5","F249","F249.5","F250","F250.5","F251","F251.5","F252","F252.5","F253","F253.5","F254","F254.5","F255","F255.5","F256","F256.5","F257","F257.5","F258","F258.5","F259","F259.5","F260"
"LT001",2022-07-21,2022-07-21 16:56:00,2022-07-27,"lakeTrout",81,454,410,930,249,48,"N","2",1,75,29,4,1,"2A","MD","Region_21","Region_21_770",4.275284," 20:58:41.3460",-0.0117060000000002,-1.079139,0.61476,-0.540019958209516,12.302586,1.0662,-1.1602,0.228871,-0.249066,0.076219,0.003412,12.297935,770,725,867,82,-34.911075,12.525991,1.0453,-0.140467,18.097,18.9167,0.020224,16.5,12.509297,12.836905,12.264273,-0.143131,3.628866,4.20244,3.940947,3.64909,4.222664,3.961171,-48.850989,-47.481644,-45.900477,-44.184644,-42.970845,-41.691276,-40.599349,-39.570164,-38.581552,-37.671468,-36.756532,-36.036738,-35.444299,-35.119282,-34.958084,-34.894826,-34.915974,-34.984697,-35.096057,-35.322835,-35.637161,-36.083142,-36.668073,-37.339621,-38.067759,-38.720978,-39.072205,-39.041107,-38.625383,-38.055562,-37.503581,-36.918823,-36.318255,-35.668621,-34.983662,-34.375645,-33.832496,-33.416375,-33.115886,-32.884215,-32.706878,-32.575853,-32.435431,-32.338945,-32.298242,-32.255134,-32.322915,-32.459477,-32.77841,-33.26881,-33.893665,-34.521415,-35.055739,-35.485139,-35.809284,-36.006108,-36.020666,-35.781925,-35.331134,-34.709957,-34.032321,-33.376372,-32.727662,-32.110349,-31.473511,-30.873789,-30.304011,-29.833623,-29.434731,-29.162391,-28.980358,-28.923921,-28.954383,-29.087626,-29.283465,-29.585697,-29.945345,-30.386983,-30.824423,-31.081875,-31.102424,-30.791814,-30.268745,-29.724665,-29.139861,-28.484616,-27.991032,-27.747222,-27.747524,-27.903391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.674235,-40.506035,-39.148229,-37.865373,-36.831732,-36.411167,-36.282911,-35.953813,-35.679664,-35.351496,-34.959802,-34.923302,-35.135295,-35.826759,-37.039615,-38.510825,-40.003827,-41.028534,-41.406281,-41.551841,-41.742024,-42.125803,-42.469988,-42.414101,-41.759648,-40.633001,-39.305548,-37.970793,-36.810024,-35.753344,-34.935536,-34.23817,-33.622758,-33.152993,-32.670746,-32.323361,-32.041037,-31.835462,-31.782848,-31.98971,-32.35794,-33.063724,-33.833278,-34.642573,-35.560839,-36.515529,-37.744086,-39.126032,-40.398634,-41.128659,-41.072976,-40.606782,-40.192487,-39.871998,-39.675837,-39.482801,-38.930738,-38.240863,-37.493152,-36.723073,-36.111842,-35.558493,-35.147261,-35.182908,-35.334729,-35.516996,-35.5341,-34.959036,-34.301529,-33.907164,-33.553911,-33.214407,-32.848577,-32.465978,-32.147788,-31.987355,-32.028783,-32.425845,-32.97935,-33.500976,-34.034223,-34.746883,-35.398368,-35.686762,-35.989001,-36.030835,-36.143291,-36.830192,-37.745543,-39.153166,-40.353308,-40.886219,-40.756928,-39.632041,-38.252749,-37.372268,-36.892451,-37.0744,-37.366389,-37.172319,-36.602666,-35.266255,-33.584705,-31.83394,-30.353513,-30.33833,-30.747639,-32.065281,-33.17809,-33.386417,-33.612867,-33.508012,-33.700112,-34.663997,-36.076159,-38.369915,-40.808759,-43.239982,-45.520335,-47.829573,-50.371986,-52.289746,-53.671706,-52.481532,-48.218526,-44.044625,-40.619424,-38.441137,-36.852064,-35.775933,-34.73808,-33.420526,-32.034267,-30.743717,-29.860004,-29.709765,-30.104228,-30.504448,-30.977486,-31.24546,-31.292167,-31.344344,-31.670818,-32.484847,-33.956998,-36.250211,-39.557368,-44.501368,-51.2389,-58.237138,-57.260945,-54.655127,-53.347757,-54.292386,-54.668883,-48.444654,-43.221879,-39.782286,-37.614324,-36.267669,-35.262998,-34.63265,-34.033767,-34.012898,-34.163725,-34.587597,-35.147065,-35.408183,-35.237581,-34.912449,-34.438977,-34.276976,-33.76941,-32.877393,-31.754954
"LT001",2022-07-21,2022-07-21 16:56:00,2022-07-27,"lakeTrout",81,454,410,930,249,48,"N","2",1,75,29,4,1,"2A","MD","Region_21","Region_21_771",0.440624999999997," 20:58:41.4730",-0.0117060000000002,-0.933101,0.14027,-0.710767766131715,12.29088,-0.012939,-0.54544,-0.002776,-0.117004,0.051931,0.009962,12.290323,771,725,867,82,-34.911075,12.525991,1.0453,-0.140467,18.097,18.9167,0.020224,16.5,12.509297,12.836905,12.264273,-0.143131,3.628866,4.20244,3.940947,3.64909,4.222664,3.961171,-47.374837,-47.58566,-47.124362,-45.489171,-43.60682,-41.616682,-40.115114,-38.952216,-37.989185,-37.155027,-36.311788,-35.640253,-35.076339,-34.76987,-34.625204,-34.565675,-34.589011,-34.664748,-34.798725,-35.080519,-35.475137,-36.024617,-36.730498,-37.545718,-38.479598,-39.467035,-40.334624,-40.913862,-40.969601,-40.61039,-40.052145,-39.273003,-38.303795,-37.18166,-36.016486,-34.992876,-34.123551,-33.454551,-32.95715,-32.565222,-32.258208,-32.039721,-31.850466,-31.73274,-31.693245,-31.66043,-31.745635,-31.902188,-32.233819,-32.727271,-33.352459,-34.015378,-34.673526,-35.348457,-36.045797,-36.724327,-37.251319,-37.424783,-37.179987,-36.538594,-35.67391,-34.725427,-33.729045,-32.764099,-31.814723,-30.946153,-30.145964,-29.465576,-28.871,-28.419534,-28.07738,-27.885768,-27.812244,-27.873167,-28.033271,-28.34996,-28.785197,-29.41395,-30.207384,-31.051006,-31.883625,-32.450154,-32.657682,-32.550759,-32.066901,-31.211352,-30.399533,-29.831263,-29.505816,-29.286734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.141198,-39.431565,-39.727321,-40.015756,-40.317308,-40.846312,-41.468978,-41.786483,-42.140576,-42.483351,-42.710616,-43.173461,-43.529951,-43.845524,-44.126441,-44.081462,-43.846525,-43.405647,-42.837929,-42.413084,-42.092878,-41.949474,-41.823003,-41.579568,-41.097417,-40.418677,-39.662711,-38.906311,-38.315752,-37.676221,-37.124412,-36.450618,-35.694686,-35.125943,-34.651869,-34.482357,-34.459239,-34.479304,-34.561431,-34.80158,-35.047137,-35.531197,-36.017404,-36.411409,-36.756868,-36.765262,-36.63138,-36.331283,-36.032631,-35.876314,-35.831227,-35.858103,-35.997457,-36.181402,-36.532911,-37.262603,-38.177186,-39.393883,-40.760436,-42.248985,-44.198851,-46.609237,-48.174234,-46.827446,-44.478089,-42.777099,-41.748616,-40.540314,-39.344686,-38.412179,-37.503059,-36.736466,-36.198724,-35.868898,-35.616272,-35.3176,-34.995037,-34.998541,-35.236846,-35.630046,-36.226942,-37.021725,-37.669135,-37.570191,-37.180112,-36.437501,-35.863138,-36.011764,-36.490134,-37.545025,-38.43299,-38.770323,-38.386746,-36.926484,-35.393156,-34.504344,-34.121167,-34.233428,-34.215308,-33.751684,-33.114576,-32.167107,-31.387876,-30.693711,-30.219335,-30.822832,-31.158551,-32.078158,-32.781512,-32.715404,-32.869051,-32.480772,-32.148301,-32.133154,-32.003465,-32.39843,-32.757537,-33.351656,-34.066448,-34.609444,-35.092608,-34.83,-34.365139,-33.544777,-32.795757,-32.611461,-32.737935,-33.762405,-34.888591,-35.977226,-36.539355,-36.700623,-37.174667,-37.969781,-39.226556,-40.623044,-40.970453,-39.959471,-38.752293,-37.835978,-37.348291,-37.227352,-37.306375,-37.376685,-37.254817,-36.855384,-36.214396,-35.794685,-35.334816,-34.341798,-33.336993,-32.282547,-31.221237,-30.698196,-30.291331,-30.234363,-30.343298,-30.276626,-30.297119,-30.245784,-30.144983,-30.37638,-30.627634,-31.724258,-32.922348,-33.914161,-34.651629,-34.663909,-34.016047,-33.294212,-32.662676,-32.770819,-33.138735,-33.69238,-34.371315
"LT001",2022-07-21,2022-07-21 16:56:00,2022-07-27,"lakeTrout",81,454,410,930,249,48,"N","2",1,75,29,4,1,"2A","MD","Region_21","Region_21_772",2.140467," 20:58:41.6010",0.0117060000000002,-0.39136,-0.28968,1.37721786752145,12.279174,-0.94604,-0.40517,-0.202733,-0.08682,0.069337,0.007488,12.277194,772,725,867,82,-34.911075,12.525991,1.0453,-0.140467,18.097,18.9167,0.020224,16.5,12.509297,12.836905,12.264273,-0.143131,3.628866,4.20244,3.940947,3.64909,4.222664,3.961171,-47.870826,-49.341342,-49.339863,-47.152783,-44.901575,-42.735101,-40.998254,-39.533235,-38.270208,-37.192617,-36.17991,-35.399985,-34.760651,-34.387504,-34.176764,-34.060531,-34.038954,-34.083432,-34.193422,-34.448401,-34.812139,-35.329425,-36.014077,-36.836009,-37.823195,-38.934803,-40.031503,-40.978011,-41.482153,-41.475954,-41.054532,-40.226987,-39.117448,-37.830402,-36.503842,-35.326011,-34.309711,-33.504756,-32.88425,-32.386803,-31.995331,-31.713844,-31.482886,-31.337687,-31.274283,-31.218307,-31.279689,-31.412709,-31.724639,-32.207174,-32.839996,-33.536957,-34.259821,-35.045144,-35.934043,-36.930358,-37.92074,-38.606241,-38.679757,-38.013631,-36.894864,-35.654283,-34.41666,-33.245317,-32.082936,-30.978808,-29.929387,-29.005177,-28.184488,-27.530638,-27.015302,-26.682761,-26.498594,-26.473498,-26.558264,-26.794612,-27.139622,-27.67319,-28.40761,-29.311057,-30.430534,-31.592504,-32.660499,-33.483073,-33.711573,-33.132892,-32.134283,-31.088545,-30.225254,-29.581426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.039676,-36.455675,-37.116459,-38.046172,-39.25139,-40.943431,-42.852216,-44.530146,-46.30576,-48.116508,-49.812073,-51.288366,-51.404299,-50.137504,-48.337913,-46.496522,-45.062586,-44.025523,-43.212335,-42.530389,-41.726846,-40.884173,-40.067112,-39.369563,-38.807485,-38.361165,-37.975684,-37.587744,-37.285318,-36.921299,-36.685343,-36.44487,-36.186276,-36.019544,-35.772835,-35.644241,-35.556582,-35.490242,-35.524901,-35.769558,-36.081715,-36.651266,-37.195769,-37.643668,-38.0653,-38.281275,-38.493028,-38.609074,-38.665383,-38.752096,-38.840054,-38.909016,-38.99616,-38.965765,-38.894302,-39.011294,-39.311872,-40.070018,-41.074683,-42.024646,-42.914437,-43.596775,-44.099794,-44.7168,-45.060556,-44.92864,-44.319861,-42.936001,-41.434182,-40.284979,-39.33543,-38.665951,-38.279044,-38.072273,-37.86143,-37.496164,-36.993722,-36.726832,-36.688146,-36.847692,-37.2547,-37.882391,-38.333958,-38.14477,-37.879679,-37.48774,-37.316489,-37.68216,-38.038216,-38.643685,-39.055636,-39.280207,-39.500479,-39.252515,-38.911889,-38.69593,-38.180204,-37.519251,-36.623947,-35.534382,-34.65336,-33.783708,-33.280808,-32.911878,-32.374259,-32.290778,-31.896807,-32.548018,-33.486887,-33.95134,-34.596573,-34.423013,-33.802677,-33.155098,-32.409002,-32.43121,-32.770964,-33.599647,-34.582692,-35.235856,-35.727446,-35.669535,-35.717728,-35.63002,-35.59207,-35.882663,-36.046725,-36.56005,-36.922714,-37.58162,-38.560638,-39.91064,-41.905585,-44.086785,-45.690425,-45.948406,-45.256267,-44.21325,-43.467744,-42.992014,-42.654528,-42.325118,-41.935893,-41.472881,-40.945203,-40.383103,-39.837536,-39.713085,-39.65228,-39.119263,-38.572988,-38.01486,-37.402696,-37.132379,-36.640971,-35.894705,-34.718354,-33.076394,-31.544883,-30.263364,-29.331587,-29.118889,-29.148546,-29.76393,-30.070788,-30.080343,-30.38589,-31.204758,-32.677395,-34.602477,-35.578946,-35.945827,-36.795699,-39.235562,-44.351107
"LT001",2022-07-21,2022-07-21 16:56:00,2022-07-27,"lakeTrout",81,454,410,930,249,48,"N","2",1,75,29,4,1,"2A","MD","Region_21","Region_21_773",4.453103," 20:58:41.7260",0.0234110000000012,0.3174,-0.47865,2.33423683870421,12.29088,-1.3374,-0.69485,-0.286855,-0.149013,0.058054,0.025868,12.286629,773,725,867,82,-34.911075,12.525991,1.0453,-0.140467,18.097,18.9167,0.020224,16.5,12.509297,12.836905,12.264273,-0.143131,3.628866,4.20244,3.940947,3.64909,4.222664,3.961171,-44.326289,-45.71451,-47.617086,-48.78861,-48.555806,-46.698281,-44.686905,-42.949347,-41.513695,-40.306633,-39.107413,-38.022887,-36.976631,-36.153782,-35.500887,-34.980245,-34.588166,-34.286181,-34.055917,-33.951013,-33.916901,-33.977099,-34.1343,-34.357226,-34.683225,-35.110968,-35.590006,-36.137546,-36.620572,-37.014067,-37.329063,-37.471454,-37.429741,-37.129673,-36.581982,-35.946768,-35.279173,-34.692852,-34.204338,-33.770602,-33.363204,-32.96411,-32.52612,-32.123167,-31.778615,-31.426964,-31.162289,-30.911994,-30.755855,-30.673515,-30.681476,-30.765622,-30.93229,-31.209802,-31.618722,-32.179967,-32.888937,-33.674639,-34.46999,-35.116249,-35.542367,-35.759084,-35.781095,-35.640764,-35.240732,-34.610114,-33.772487,-32.854284,-31.878293,-30.935276,-30.017554,-29.188032,-28.43282,-27.786403,-27.214184,-26.759208,-26.376169,-26.126455,-26.01707,-26.02354,-26.221915,-26.52467,-26.944125,-27.570099,-28.359027,-29.292809,-30.549525,-31.932274,-32.951023,-33.283954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.21252,-36.441166,-36.617061,-36.726114,-36.798839,-37.186857,-37.611908,-37.692604,-37.828296,-38.032789,-38.380333,-39.257889,-40.417684,-41.896172,-43.562136,-45.228273,-47.188282,-49.844697,-53.391692,-54.327299,-50.383207,-46.908222,-44.498367,-42.816928,-41.650437,-40.867513,-40.362599,-40.031087,-39.862118,-39.70351,-39.709029,-39.855541,-40.207099,-40.791842,-41.221906,-41.399379,-41.195505,-40.728832,-40.24842,-39.993073,-39.95937,-40.379514,-40.930773,-41.427664,-41.697684,-41.505716,-41.148103,-40.782123,-40.572714,-40.588211,-40.672687,-40.72563,-40.800859,-40.8707,-41.215767,-42.131766,-43.49456,-45.306316,-47.097709,-48.242568,-48.396352,-47.524265,-46.236984,-45.269444,-44.45626,-43.799103,-43.219558,-42.33823,-41.674582,-41.549861,-41.699306,-42.017974,-42.300617,-42.306983,-41.932148,-41.319663,-40.749138,-40.602413,-40.742609,-40.927902,-41.100841,-41.352888,-41.431619,-41.056868,-40.727836,-40.33106,-40.140302,-40.342548,-40.364359,-40.629692,-40.923518,-41.272112,-41.936633,-42.410917,-42.66524,-42.854547,-43.179026,-44.314846,-45.843328,-46.977741,-47.359896,-46.142695,-43.596803,-40.324911,-37.199599,-35.720137,-35.014441,-35.666388,-36.485313,-36.498238,-36.281552,-35.276036,-34.204837,-33.664918,-33.450595,-34.165868,-35.245496,-36.520644,-37.242068,-37.219178,-37.333772,-37.452087,-37.986941,-38.370534,-38.383109,-38.176971,-37.557613,-37.374613,-37.376581,-37.779823,-38.198072,-38.17446,-37.655694,-36.719447,-35.927037,-35.791458,-36.264499,-36.925544,-37.7578,-38.214882,-38.000546,-37.338189,-36.612649,-36.082586,-35.885886,-36.086871,-36.679924,-37.925586,-39.277462,-40.0248,-40.389543,-40.460699,-40.286102,-40.457319,-40.76065,-41.214754,-41.487164,-41.108763,-40.172425,-38.793447,-37.081776,-35.562241,-34.085685,-33.178633,-32.28481,-31.308819,-30.305308,-29.225018,-28.123959,-27.252605,-26.414957,-25.99808,-25.611524,-25.385563,-25.356683
"LT001",2022-07-21,2022-07-21 16:56:00,2022-07-27,"lakeTrout",81,454,410,930,249,48,"N","2",1,75,29,4,1,"2A","MD","Region_21","Region_21_774",4.124474," 20:58:41.8520",0.0234109999999994,0.72587,-0.8179,1.22641748150733,12.314291,-1.02,-1.1735,-0.219162,-0.252158,0.061799,0.021644,12.309758,774,725,867,82,-34.911075,12.525991,1.0453,-0.140467,18.097,18.9167,0.020224,16.5,12.509297,12.836905,12.264273,-0.143131,3.628866,4.20244,3.940947,3.64909,4.222664,3.961171,-41.437463,-42.339934,-43.594854,-44.653928,-45.868339,-46.605502,-46.938155,-46.679795,-46.015012,-45.13744,-43.944907,-42.598085,-41.108055,-39.770933,-38.606565,-37.604293,-36.762805,-36.039846,-35.416974,-34.942054,-34.549533,-34.244934,-34.014793,-33.823237,-33.714937,-33.714064,-33.812376,-34.073075,-34.389477,-34.717768,-35.047669,-35.321028,-35.602249,-35.846475,-35.983965,-36.032346,-35.93623,-35.779193,-35.60531,-35.415289,-35.202531,-34.926179,-34.506819,-34.021889,-33.522523,-32.964538,-32.443401,-31.87495,-31.324645,-30.77187,-30.263518,-29.823951,-29.468906,-29.205867,-29.027712,-28.942501,-28.958255,-29.047887,-29.224201,-29.423105,-29.630118,-29.844541,-30.055212,-30.328819,-30.623055,-30.950795,-31.243406,-31.520408,-31.717773,-31.856497,-31.862792,-31.742107,-31.452091,-31.034992,-30.490623,-29.897198,-29.234492,-28.575687,-27.93857,-27.315914,-26.809689,-26.354884,-25.965258,-25.707263,-25.497115,-25.303773,-25.386025,-25.833608,-26.585218,-27.467188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.141742,-46.932424,-47.660666,-48.207001,-48.449923,-48.625537,-48.503419,-47.801935,-47.002476,-46.165744,-45.338147,-44.856978,-44.400517,-43.941881,-43.389725,-42.632799,-41.931895,-41.42614,-41.191366,-41.303577,-41.511631,-41.610694,-41.354618,-40.752386,-40.020813,-39.392166,-39.011239,-38.915674,-39.169042,-39.589545,-40.16808,-40.586211,-40.681475,-40.649252,-40.600965,-40.841025,-41.299435,-41.930929,-42.779081,-43.979237,-45.501779,-47.546552,-49.62152,-51.069559,-51.384934,-50.691119,-49.83178,-49.256956,-49.27989,-50.050932,-51.513036,-53.738117,-56.904273,-58.838492,-54.817794,-50.332241,-47.289037,-45.621521,-44.800773,-44.392019,-44.354463,-44.538264,-45.047422,-46.202698,-47.644584,-49.203389,-50.642647,-51.675969,-53.174523,-55.877687,-57.98772,-54.816164,-50.821646,-48.111138,-46.304855,-44.851958,-43.39123,-42.101663,-41.035697,-40.212765,-39.767655,-39.821181,-39.923866,-39.492642,-38.852968,-38.017124,-37.601674,-38.104802,-38.983198,-40.298677,-41.270189,-41.610377,-41.674223,-41.369024,-41.365799,-42.027829,-42.737551,-43.418484,-43.624428,-43.193163,-42.641465,-41.771484,-40.932906,-40.067394,-39.020868,-38.604724,-37.919786,-38.032216,-38.302712,-38.153657,-38.354369,-38.271805,-38.219785,-38.338495,-38.071015,-37.962487,-37.808511,-38.121758,-38.981059,-40.291636,-42.081521,-43.506865,-44.745038,-45.434829,-45.84736,-46.385153,-46.499026,-46.568433,-46.261112,-46.006272,-45.746386,-45.361792,-44.945289,-44.274184,-43.272715,-42.211271,-41.231366,-40.276824,-39.854457,-39.92408,-40.368237,-41.048551,-41.801847,-42.42877,-42.770859,-42.845255,-42.822276,-43.192462,-43.705623,-43.942335,-44.242773,-44.58712,-44.597198,-44.446666,-43.815704,-43.029585,-42.366363,-41.964126,-42.181926,-43.185666,-44.800929,-46.075643,-44.200054,-41.181954,-38.446984,-36.287874,-34.638295,-33.330228,-32.422578,-32.106129,-32.225689,-33.095295,-33.863469,-34.066565,-33.165162
